,Year,Irrigated area: Total,Irrigated area: Rice,Irrigated area: Wheat,Irrigated area: Maize,Irrigated area: Vegetables and fruits,Irrigated area: Others,Industrial gross value added (GVA): Total,Industrial gross value added (GVA): Textile,Industrial gross value added (GVA): Papermaking,Industrial gross value added (GVA): Petrochemicals,Industrial gross value added (GVA): Metallurgy,Industrial gross value added (GVA): Mining,Industrial gross value added (GVA): Food,Industrial gross value added (GVA): Cements,Industrial gross value added (GVA): Machinery,Industrial gross value added (GVA): Electronics,Industrial gross value added (GVA): Thermal electrivity,Industrial gross value added (GVA): Others,Urban population,Service GVA,Rural population,Livestock population,Total water use,Basin,Index
22,1987,1640.4681445409037,116.39810392172807,62.202930489868436,558.2449778110371,145.09619322136658,758.5259390969039,80.34609570225548,5.3009311390441125,1.6467672602092351,11.91501979261844,14.855160653927523,3.5622387534890576,5.421266117295085,3.871185600665649,7.330714363089106,0.17883038853834557,2.2965460682390875,23.967435565139844,26.824987,45.18991926926496,31.852920999999995,8220.100538453447,17.779933841169484,liaohe,4
23,1988,1687.5572207608222,121.9559696196517,67.15660983740047,552.0690454129458,154.8034483829519,791.5721475078724,93.50059049586154,6.798669986359248,2.0159223985445176,13.13850068418806,16.854060066957413,4.08287794660638,6.590185387548438,4.3142214105597425,8.729675221382626,2.7714481596012,2.5727239100795583,25.632305324034387,27.718563000000003,55.95632536328579,31.690473,8620.010098576084,17.775701218094827,liaohe,4
24,1989,1738.3569009564367,123.49155337722625,76.45791824001756,574.0391779102933,160.37741491372617,803.9908365151732,96.35888428858746,6.917441036003398,2.046253706377857,13.046303161162632,17.680565783173577,4.802450643582058,6.24537889448028,4.432334855215667,9.045287137648943,2.7089276337459327,2.9720886052915083,26.461852831905603,28.692248000000003,64.6172722838301,31.565566,8836.909500587382,18.063406718785714,liaohe,4
25,1990,2057.174460279708,161.6062061309668,105.81955035965044,723.2306524849936,199.35694318811088,867.1611081159858,93.90508082469267,6.741978822666587,1.9450851425858802,12.999996700242674,17.740141511022316,5.267798219794457,6.053490786777198,4.15714745089396,7.821446923708278,2.3937637821186213,3.3664785470413983,25.417752937841293,30.043948000000004,74.61053804480568,31.874481000000003,9061.422639429331,18.44690975328213,liaohe,4
26,1991,2148.876352814337,168.43019450884313,120.25921193013326,767.4627297897929,205.99053463729325,886.7336819482746,106.52062531741292,6.880482488435059,1.9002007447931566,15.11145221155695,20.726254628663963,6.216621677533425,6.910781041371516,4.693873409153606,9.345905049585697,2.1847912520139157,4.331354835253012,28.218907979052606,30.519326000000003,90.6906264645783,31.855822999999997,9295.351500660257,19.02230848581463,liaohe,4
27,1992,2352.347847334058,177.58044097172947,156.45046410527647,803.6824640900522,227.5063822575359,987.1280959094639,139.80931846943525,7.594491892708506,2.161168503930333,19.639685332821387,27.52932402181876,7.94679634609585,8.35715347438512,6.47768143522037,14.0817237839866,2.8104814839659484,5.662044822292324,37.5487673722101,31.027868000000005,114.22399925724943,31.834915000000006,9588.283661820631,20.205211452553446,liaohe,4
28,1993,2412.030756732179,162.10024760291307,159.26263449145688,798.6979075784272,253.57154588603797,1038.398421173344,210.5383847726972,11.897592140896947,2.4670148991951115,30.315322791983014,54.42483053712342,15.041861120089234,11.68482034019432,10.623587143959305,28.08255488518845,3.718052149511714,8.567542974922567,33.7152057896331,31.523794000000002,162.995408704493,31.784499,10273.260697151574,21.803427317647305,liaohe,4
29,1994,2435.828977893309,156.28515137298552,142.03087091624175,837.1101015193809,267.11736538708107,1033.2854886976202,239.98359358882848,15.950874109386532,2.597681378898091,37.49394732185264,54.98458995266652,19.087804874891454,15.981359452521838,12.242546745869912,31.005408616715123,6.871813536000841,9.805222992223882,33.96234460780161,32.002524,188.28840738097975,31.727693,11625.395273143567,20.98887145803413,liaohe,4
30,1995,2446.2610208664,161.49235841171574,144.71973226631107,918.2114686396509,271.5920869339741,950.2453746147477,243.6760972762163,15.602451830806046,2.688642252787867,33.99299881988569,41.02565599393846,19.216716462375864,17.53132028084941,13.102973050528679,33.38815611216932,8.211670420054222,10.926480929105889,47.9890311237148,32.432598,199.06594902139318,31.651621000000006,13173.726054359575,20.59144216882979,liaohe,4
31,1996,2526.228634934703,168.98295131136143,151.3196604991443,1003.849887159225,292.2921971044205,909.7839388605524,253.22714063733397,14.040272509953889,2.7823463059626077,36.87443027660176,43.92887253691788,19.425320822217778,17.97393347386961,12.866982639581442,33.41997916423782,8.6700805167198,11.358256447904356,51.88666594336702,32.92689,213.27297443415137,31.575941,14638.718844378867,21.775708108067338,liaohe,4
32,1997,2685.4564059630447,187.27145346226177,151.33838021282116,1090.5045910754961,307.4886816688234,948.8532995436426,269.2110467183224,13.164790191886835,3.074313351722097,47.305094456473945,44.40531148061443,25.555106219741834,18.89969082944832,13.171888777482586,34.535243437954875,9.527046422253955,12.091417349398775,47.48114420134473,33.457169,234.05276969412296,31.470962,13153.042919241407,23.019491943467205,liaohe,4
33,1998,2880.6308655077178,195.98647131023853,145.19335144552613,1216.9268702801116,309.86024536835663,1012.663927103485,264.58235168898426,12.327940861015783,3.6118230614193787,54.72519604539967,62.364102026842026,23.609156654032372,19.96639966367966,13.289428335595048,37.20970887159494,12.376962066251256,15.044985783873024,22.079418822806883,33.94357,261.5806050552135,31.349939999999997,12983.498607817526,22.773043903867332,liaohe,4
34,1999,3020.0498791432315,211.39480006927027,140.79616234366827,1299.5260655111324,336.84014809074864,1031.4927031284124,273.93374995034776,11.955359306175113,2.509847585025663,49.8015924696065,47.504982873891194,21.901922746766843,19.69613032176593,12.062242435765986,37.45812730646932,13.568320884511511,17.009129549038253,40.46609447133138,34.499935,288.8169698291075,31.195314000000007,13406.501019897403,23.12487877806291,liaohe,4
35,2000,3153.871458751772,224.0263926084052,107.76720511173023,1154.9126010573736,387.4403561714331,1279.7249038028299,317.07748112732065,12.818314173551258,2.3848763324433455,67.98586796228702,51.013434462678774,27.53556185854456,21.265397772457504,12.904728417545506,41.48026912610495,16.69741002639429,19.63472735144793,43.35689364386549,35.09245549999999,316.27970368580225,31.0663165,13241.530602864881,23.308064673366214,liaohe,4
36,2001,3348.4870655849445,256.25827529083864,91.04280411769241,1310.055758293025,387.3317036156371,1303.7985242677514,319.0386117897495,12.812673487511937,2.477338279919032,65.4797296865083,52.958405249852554,25.526137300508957,21.58638640763041,13.302483739024565,44.38431630705333,16.503375764456116,19.186273132066987,44.82149243521751,35.525761,347.0701140706814,30.748008999999996,13229.182220848195,23.222773960420867,liaohe,4
37,2002,3412.3857178738203,276.0685772641678,77.30620344448101,1361.170887658054,396.4215171539202,1301.418532353197,380.4608212332467,14.652268183770516,2.6857198218906535,74.367282236968,64.3517906915848,29.01028052986091,27.55585514591934,14.663520235349395,55.65670771020304,22.39109218882565,23.180706903482406,51.945597585391965,36.027207,383.3082674943951,30.406473,13296.2510843998,22.972048225009686,liaohe,4
38,2003,3398.7723279134657,246.90636505994752,53.289847797675584,1447.025945747025,384.39255059945276,1267.1576187093651,419.48786439023297,15.156501153807021,2.793232602602998,84.05703551247666,80.0682328245343,31.632618243587494,30.58571308815766,16.095594632854635,88.41642829970277,22.910576243444485,21.111762465630907,32.847677975869104,36.553144,419.55112646996906,30.047174999999996,14567.71530325415,21.70063463386597,liaohe,4
39,2004,3436.699839192643,262.66827417497586,65.45870985800855,1671.859435339387,340.3181836768005,1096.395236143471,478.31100846130795,13.919699142426499,4.653322474608069,95.1611116697966,100.30549584671746,37.60384492855948,36.24125949273562,16.96855510312496,95.63187428334355,18.9891294859071,32.70382747227471,31.330378667812845,37.249894000000005,454.8735704927552,29.752821000000004,16248.008912433206,21.835745514646536,liaohe,4
40,2005,3453.416458274863,263.4877008067391,69.61234159189222,1716.3516494739738,323.79522818024105,1080.169538222017,504.296866299621,12.69886744790251,2.9264838184358557,94.25264627151286,99.94848345254191,37.110269561056946,40.219200177004765,17.06717098456643,99.15009198513403,15.775883655585503,39.92828230935528,45.21948663652493,37.758706000000004,518.4836139570058,29.362737000000003,17181.728956608327,22.596682640673315,liaohe,4
41,2006,3526.817713042343,309.73908253826625,65.25171974761228,1759.4150454582168,326.46144668011925,1065.9504186181284,584.5628803290614,14.726508006944465,3.395928444436058,104.75840367177238,109.79321227791495,43.71385919019761,49.75920652058212,22.031346876409028,124.59010615006774,16.856167680604223,41.090834406474734,53.84730710365812,38.529791,565.6898392142025,29.143114,17924.815763362763,23.42794030075107,liaohe,4
42,2007,3522.2401761640517,319.65053188909013,75.04324040923612,1749.8535584119627,326.7241858485671,1050.9686596051965,680.0246527287,17.392751321099592,4.282693092948774,105.83320657405879,126.26255186821452,51.46235108093053,60.369759085648674,28.429986265736808,154.781091642792,20.235171538534487,44.64836075124924,66.32672950748653,39.162709,600.902683405209,28.83561,16962.971118776106,23.57199078134963,liaohe,4
43,2008,3598.2031442808675,318.4609409764918,60.55275839010753,1786.4438663475676,348.4791308438233,1084.2664477228775,725.7875677848908,22.312912374133894,5.191443095186798,111.11219687741138,154.66440877979605,69.4088687566171,77.14888075602988,38.31331863093883,176.7905947657861,19.10310258065759,45.55107673576981,32.507892573812484,39.85617,615.1276384089726,28.485124999999996,17920.02495182116,23.46453969983727,liaohe,4
44,2009,3719.1612706644983,317.69356510856994,68.34263952274347,1878.095627189913,370.0513578956381,1084.978080947633,755.097507214094,20.72941413848557,5.4345420331631935,95.58468182418144,137.6274497458716,66.1437952132877,83.22083992468441,42.85892862677893,185.95929658598442,17.079646684708315,40.44502808501787,73.94386438246941,40.605641999999996,707.2731941085902,28.137239185026953,19317.619296821158,23.64200510656452,liaohe,4
45,2010,3823.4013306486254,320.62384555806557,72.30660084068542,1939.3158169005005,383.06023891480237,1108.0948284345718,862.5960038807328,22.59843819739819,6.731105204352121,110.75156599144728,147.78432745100795,78.57250410423546,96.34818940510239,50.624930319303935,215.32463892400068,19.397148626644945,42.74770692185702,86.61941150355688,41.43549600000001,770.54636,27.87425268684273,19432.237926114227,23.721538301526518,liaohe,4
46,2011,3902.509101725801,323.9624358739385,76.80249966772168,2040.6374424212697,399.9516337013064,1061.1550900615644,916.913690858978,19.772327068054786,3.4204382968461475,101.59159722136266,122.73799796649817,66.86339381490959,94.52996768181215,49.36727853320549,204.25275634931978,17.81720903115096,40.13155535314163,196.42916954267685,42.459013,802.0976478604904,27.173794681041485,19136.941072157995,23.577408181058654,liaohe,4
47,2012,4089.239199339062,344.9135665614409,75.93955953398631,2199.691110949582,439.4793218473745,1029.215640446678,948.9047006610022,19.509054163725434,6.958523347918514,109.11251490150221,147.27193245665552,89.09476512666234,96.92029640230012,49.645725445508134,197.48060334994526,16.35695387989337,42.89984654266135,206.7589396103258,43.842088,859.056569038454,26.313506979976506,19353.034700241013,23.42344740683102,liaohe,4
48,2013,3551.84450794776,276.5844291942084,67.22552717832549,2000.462564455855,376.11683133302284,831.4551557863488,957.4777331798209,17.938638643195073,3.941239894780936,119.86581568654661,153.0678607225407,73.50459549073278,89.71031842847631,46.28823344857409,185.16188177235895,15.422651687747015,38.87794245124641,248.47987130232696,45.126914,915.1414068041107,25.205948922691412,19454.370664586,23.36102132216895,liaohe,4
0,1965,2057.9559435976744,1477.9158725930074,75.45862933623776,12.67731296394279,70.30936474234046,421.5947639621459,0.9452331379396841,0.0456581367739765,0.016217078694533024,0.030177585458837655,0.008212012858768384,0.0037506439910975613,0.06571217236027097,0.01414535631281607,0.006208280122875746,0.00365283512231885,0.003844690486902464,0.747654345757287,6.637084572309021,1.5061746204293036,19.999160625649633,2288.632603594655,18.228406918686666,minjiang,5
1,1966,1769.4202519761056,1265.1200096462296,61.884367163444125,10.573401681254573,52.89877086783302,378.9437026173446,1.1934518565547976,0.06267754883432053,0.018869327220017704,0.03531036852889971,0.01065854868012989,0.004941819172320809,0.0807653734294706,0.01867385208468432,0.008123532648982612,0.00474021225324669,0.004778819428395287,0.9439124542743293,6.873804859757847,1.5395529458850916,21.0733560793972,2232.319634593803,15.296250743636374,minjiang,5
2,1967,1472.139106818846,1054.4543657933273,55.87844966477245,8.517834026631984,46.13133947111486,307.1571178629995,1.0425210302126016,0.06174234667324334,0.022576488663159564,0.04170343284517044,0.01248241907158483,0.005268430648547168,0.0895694209191487,0.0197523073724424,0.009874183293717744,0.0058710498281333776,0.006049398899203525,0.7676315519982508,7.12058454158301,1.527449137291323,22.104392137499094,2174.8588156153446,12.99282730065168,minjiang,5
3,1968,1483.7251610641977,1090.9542916037756,55.44567736482205,8.54338238623676,48.21304311496682,280.56876659439627,0.7832132742491476,0.06172907473435275,0.028180737726775543,0.05137560020519225,0.015069217992112503,0.00576689572324188,0.1040206511067154,0.021654777390068367,0.012381264230312522,0.007609641175058607,0.007936655719806139,0.46748875824551156,7.3778936910443935,1.5227218580805815,23.09226879995096,2129.8474454380957,12.83966005141471,minjiang,5
4,1969,1482.890656555571,1072.9510937031155,56.67794168101104,8.108095722624252,46.785737228779496,298.36778822004067,1.1709098423393332,0.08513665080794244,0.031129154105491188,0.05722739824308882,0.018689530663531354,0.007343544559528666,0.12221181650657081,0.02780182370020397,0.015448254788417215,0.009393934807906401,0.009351907914285229,0.787175826242367,7.646226255685733,1.736742543048183,24.036986066752313,2097.065268576703,13.547799860567983,minjiang,5
5,1970,1543.813721674521,1132.584696633316,62.0241640657778,7.367080299240888,43.9577551024598,297.88002557372647,1.5543307350649962,0.1153487511166259,0.04161152861388343,0.07637538426350753,0.026169449328282923,0.009972577465419331,0.16321787605607796,0.03790029623047395,0.02208555391033111,0.013559599148722162,0.013246114344824497,1.0348436045868474,7.926101444447883,1.9124452486857388,24.93854393790472,2059.8575504279797,15.275162733467058,minjiang,5
6,1971,1488.7711152647607,1120.3976339312758,61.762544543620685,7.622277742626042,42.196471549135005,256.79218749810326,1.957781578754345,0.14601319758105355,0.05410138325058204,0.09887668667728236,0.035133993408053094,0.01288560120795179,0.20945327871038538,0.049033017867402676,0.030351421320844812,0.018909340045870852,0.018225077184042274,1.2847985815008758,8.218065216207108,2.1114985059737346,25.796942413407088,2155.4483286127393,15.396589195623783,minjiang,5
7,1972,1614.0902665819044,1180.3006237966674,56.59263722484222,7.820922288843169,45.545868765417424,323.83021450613376,2.0190898208033032,0.22199555345632133,0.05788224763636577,0.1087552889537736,0.04506809244751163,0.017128508441855036,0.25011602867740784,0.06650921703022564,0.03887393431758666,0.02324050822184956,0.020945767899461214,1.168574673720945,8.522691879561876,2.090542925521931,26.612181493271887,2268.5397766557026,16.721812362510427,minjiang,5
8,1973,1644.3444563849055,1217.1394881112278,55.52802334018723,7.564753634053369,49.06559948521778,315.04659181421914,1.9869495403130404,0.1604334999682956,0.055651120453797435,0.10178635669863047,0.04065114229240303,0.014328110399224828,0.21768691445942911,0.0540118813058419,0.036448768173664686,0.022810780664568098,0.021209747838458845,1.2619312180587268,8.840585814872869,1.9377809368820897,27.384261177479086,2375.5118332260918,16.917429624133806,minjiang,5
9,1974,1735.4643286680575,1286.4477767996495,65.13987525528493,7.1159328073816965,53.41224320135027,323.3485006043911,1.9838063087597797,0.19412868551352708,0.06565554683028844,0.12023274212430003,0.051009531530560065,0.017704625633104206,0.2576316711219271,0.06578550612968974,0.046577879442417904,0.02908699725388287,0.026696693612344485,1.1092964295677388,9.172383330901686,2.044481365855756,28.113181466038522,2473.180744499604,17.797953397322033,minjiang,5
10,1975,1681.683551354985,1245.6354257282985,64.88662677011646,7.189538284995617,52.25279773537879,311.7191628361953,2.117172783182138,0.22803572398479943,0.07549629124774275,0.13837532200115404,0.061865775913104146,0.0210113582174919,0.2966784315165938,0.07770813183748135,0.0575938206527052,0.03612850545855266,0.032613849283408845,1.091665573069104,9.518754669914463,1.6979334850995929,28.79894235895288,2473.667494129534,17.242487216440274,minjiang,5
11,1976,1777.7063335955825,1320.1482533948913,76.02936848223844,8.06708252360097,57.184316218528146,316.27731297632323,2.3172988241252694,0.2758843366744982,0.09720298016636929,0.17694591180011285,0.08182149083398695,0.02716289745182579,0.3741609631011077,0.09831165855342908,0.0778936545057812,0.04962028556578394,0.044595349495741926,1.032503627187806,9.880406176846188,2.449708913112231,29.44154385623056,2651.328538518468,17.63031545004466,minjiang,5
12,1977,1594.1130556001785,1174.1136332536323,60.55502102457968,8.115343431211938,55.404813468733614,295.92424442202133,2.6658394402473684,0.3091996791990267,0.10898086532583606,0.19785240218999192,0.09518227733974509,0.030719883759820533,0.41761919805384795,0.11165049877148911,0.09253662893548836,0.05995345755887874,0.05282108195293357,1.18932346716031,10.258082650086703,2.6593144764560677,30.040985957840622,2710.1413410314763,16.905268512776075,minjiang,5
13,1978,1580.3161184722705,1161.8447073940722,68.8233797303792,7.873498764737761,58.34219045574752,283.43234212733387,3.7079364655143694,0.4562875920114329,0.1423025442143546,0.2623807230362954,0.13708577746448655,0.04392225910577675,0.5609640581724895,0.15875772600496604,0.13510988483770928,0.08562946934079022,0.07385098744993755,1.6516454438761314,10.65256989368305,3.1647048555111414,30.59726866381353,2566.8809572286455,16.823910438473394,minjiang,5
14,1979,1592.7917181116438,1159.5096482570184,68.34975107574114,6.517719922805698,60.69212582444889,297.72247303163,3.9294719838423267,0.4805931871751894,0.15521103448757753,0.28474908678616123,0.15418371102989742,0.048410209125098726,0.6039059763396109,0.17271767443700126,0.1551613177543849,0.10006854613084885,0.08533944439297343,1.689131796183582,11.064697493298722,3.2424927789352864,31.11039197412741,2844.1433474700507,17.252524627292498,minjiang,5
15,1980,1642.788740642288,1198.4342886097797,65.38274404646333,4.767677347460778,67.38455627211869,306.81947436646533,4.65233927605312,0.5747010204121927,0.18771260177701035,0.343738834934729,0.1942080460558736,0.059973097333211836,0.725857236082392,0.21135657051618922,0.1992540713823081,0.13011253145686386,0.1094998543453274,1.9159254117570226,10.797068349999998,3.9004914113093885,32.07836609833787,2978.0855586242164,17.94391032835859,minjiang,5
16,1981,1564.1342041084633,1127.2960247406056,56.10171453889933,4.482060261078282,69.88459513105646,306.3698094368239,5.056509743798063,0.6624365349779712,0.2207295994401134,0.403405259435577,0.23812695906906325,0.07289478339822424,0.8477611509663715,0.25129712619805267,0.24876816516036312,0.1642981110335209,0.13691608650991471,1.809875967608893,11.595880379999999,4.49857884782005,32.04961007024043,3026.292582555896,17.163635633691246,minjiang,5
17,1982,1508.704907148009,1071.8824245967007,51.21459295227149,4.277389125923784,80.38241394646086,300.9480865266521,5.760577812114792,0.8320795126963484,0.2691257570197547,0.49471592822351695,0.30805843829247614,0.09320079982847206,1.038098418840363,0.317254702301187,0.3272901121451307,0.21629084250223668,0.1776995917213298,1.6867637085439762,12.58325934,5.386999044064067,32.07376425642235,3091.969841465981,17.074003243949804,minjiang,5
18,1983,1621.210379255755,1163.2858173467052,54.50043828822849,3.8279777634680046,96.71875908978134,302.87738676757243,6.66692007619082,1.0334715722760521,0.33288847930203097,0.6121896584997841,0.39865927495895265,0.11890985276535873,1.2818971681445976,0.4007724321108736,0.43116037099480575,0.2882685390816258,0.23313207932346575,1.535570648733272,12.98753603,5.944138867656325,32.27372699249514,3194.9247696138295,18.14703455252768,minjiang,5
19,1984,1606.518958965864,1145.0549997665598,48.77783449853496,3.9263397212895987,104.98879235540231,303.77099262407705,8.626283865030258,1.224887760136329,0.40887355126010694,0.7495464643295475,0.5097171876354142,0.15264334466042193,1.563799216131047,0.49733421992148635,0.5596020059849401,0.37979430873983266,0.30498409801604753,2.2751017082150846,13.368286149999998,6.888784705050327,32.476564419500896,3459.6086818443127,18.38710284755361,minjiang,5
20,1985,1695.871043160729,1168.2983337381172,49.29244007806503,3.7677779482803873,136.00591778267673,338.50657361358964,10.782746055709506,1.3397238180149207,0.4553524362170751,0.8308970066020954,0.5888026021635245,0.17496611743311147,1.734429062569764,0.5618799607277649,0.6570536503655626,0.45541331854902983,0.3598349258289368,3.62439315723772,13.7476573,8.295497840212498,32.664964590539945,3741.412126846087,19.08114595112163,minjiang,5
21,1986,1682.5410490832699,1133.4326537567401,43.71333257921401,4.4965809368905125,166.2712987826636,334.62718302776125,14.359876545232263,1.7713488490558884,0.5914457992453699,1.0748899199859345,0.7933946476486575,0.2294546894966987,2.2522389378108914,0.7462635821250245,0.9026609656797366,0.6400346340239763,0.4922093060505134,4.865935214109571,14.313328039999998,11.833799290264569,32.89936428588246,4025.2211692875608,19.60069377853155,minjiang,5
22,1987,1692.1820309978975,1108.3111044180148,45.90663650246878,7.961143127247592,187.8431583473088,342.15998860285765,21.45242026112503,1.4820885038697376,0.7237277369519025,1.3659041092956223,1.0471180105512972,0.3047997021806916,2.6588766539103177,0.8460881702867421,1.023105629367006,0.03753946063277622,0.6066824855431354,11.356489798535804,14.787209569999998,17.02083966438783,33.230453271250134,4340.752743399197,20.127171491669575,minjiang,5
23,1988,1715.329282962769,1110.0942598187376,48.02759431155038,7.657277410546186,210.41732024017435,339.1328311817608,28.9237788062087,2.140183153297048,0.9934596601411617,1.7731779638764242,1.3403412794841874,0.37999520947500537,3.504486184287289,1.0990750421068962,1.4634237036650146,1.604427697070475,0.7770996471417158,13.848109265663487,15.311998540000003,22.054795691082845,33.60778945938398,4587.58770137814,20.713840326323012,minjiang,5
24,1989,1695.8236728407933,1079.3502755306156,44.489140140048825,9.278108929044766,209.19870774983792,353.5074404912461,32.096342084803354,2.3653608834880084,1.1286364670101168,2.1283038182782916,1.5274012363640121,0.4711906639817583,3.932518599790268,1.2810185297785175,1.5622969645648448,1.5937160963844301,0.7670869423354251,15.338811882827674,15.87999779,25.03382391859184,33.983192864184375,4786.387324308858,21.248395256515057,minjiang,5
25,1990,1721.5645702326183,1053.097981713639,46.00196187662939,10.055249069298512,221.97643517022848,390.43294240282285,34.65896364455962,2.716566368831292,1.141441781311575,2.2140934410432775,1.7894683336751451,0.49649838788482764,3.872786704095539,1.314833224972112,1.5100081873332833,1.708776075146524,0.9521560343803389,16.94233510588571,16.76923099,28.416052578432446,35.13195364841781,5036.035913979965,21.888670529293606,minjiang,5
26,1991,1746.6401168905204,1018.201276714681,46.3560031812377,12.913201435101461,249.29700354617805,419.8726320133221,43.44099423841915,3.3860552136018547,1.2189241596794482,2.4929920431199912,2.171492286284622,0.5661068478083794,4.537928182980964,1.6288716838775013,2.0219309128466105,2.3326450946090294,1.085413606018677,21.998634207592065,17.693769059999997,34.98031786841915,35.04056669923885,5346.147461904347,22.462911996937617,minjiang,5
27,1992,1749.1088260251213,967.6539534504359,49.04255950420884,13.3251450891717,266.33327490675146,452.7538930745536,60.93193669617923,4.5298714606749835,1.4897688539557266,2.8912016713813182,2.927750854991012,0.6717097898006021,5.192623863435692,2.2623920971939757,3.3443897811125263,2.7987763600405304,1.3110427465452177,33.51240921704765,18.659086749999993,49.88864864702009,34.829456304154725,5763.9473077445955,22.871975029785755,minjiang,5
28,1993,1753.764977600514,937.522777454456,38.38721766627573,13.408322083001886,309.6545775981516,454.7920827986288,100.90347987688409,9.905637116099626,2.042311283829523,5.06180428935382,4.998564366056117,1.3469040589153731,8.21337967826994,4.215617829400836,7.733007126876276,5.4372143349735165,2.7486981678573192,49.20034162525174,19.772187940000002,86.05694751033137,34.5407924654592,6331.5996971162585,21.98555303645179,minjiang,5
29,1994,1730.3024571147107,914.0330656568213,33.55193695149357,12.256117308118627,332.26447851489917,438.196858683378,137.11077724090268,14.088170625005597,2.4600299826805885,5.84635356293527,5.399170288962704,1.7824163703702505,10.8366611068675,5.389742838862081,8.32050122160336,6.635896443887831,3.2828136980839724,73.06902110164351,20.85548174,120.12595523797334,34.16995416347363,7042.885309655761,23.043672566942682,minjiang,5
30,1995,1784.5088494854099,900.8959945739498,30.3100703366676,18.485676805364225,353.19468938117603,481.6224183882524,152.00210637114034,14.18578232193666,2.200612161005508,5.468757551791326,4.725155428591734,1.744226049908445,11.763027937787019,5.608951865538251,8.741933900157017,7.8028536322288025,4.2894998904207835,85.47130563177481,22.036871960000006,137.4836434765637,33.908221759371145,7831.203656199808,23.193891383127816,minjiang,5
31,1996,1779.126843347307,883.782474336034,30.48180278797159,15.613164801422304,373.89013825259656,475.35926316928237,166.53244272070106,15.91145924477757,2.624053129529268,6.559204953460507,5.947220486828417,1.9848994362666608,13.847932243362283,6.3276855005243915,9.90904706637465,9.790401051994127,5.667173848069355,87.96336575951379,23.141550080000002,156.46105760067806,33.47480182506452,8220.015731207171,23.57804625199222,minjiang,5
32,1997,1775.8309751476152,877.9909965458279,29.895791379199217,14.673790249955932,388.94801654490277,464.32238042772974,187.62373631074286,18.03491595823684,3.153843510856252,7.96937119271388,8.300739089015135,2.292010904525868,16.381209589720036,7.201171844814822,11.225015655153346,12.199587623248817,7.2477231055484905,93.61814783690933,24.255231420000005,187.94207203987008,33.053504321915774,7471.208763371146,23.004034354519085,minjiang,5
33,1998,1782.8738049781625,860.5473926967966,28.616496331991026,15.32001354858451,392.4838636955313,485.9060387052592,209.4346753877403,17.823436060601143,4.438073775824293,12.099737369974662,12.9894047029006,3.3423065198484583,19.157280510384787,8.608184618101014,15.567024528217674,17.558934776474306,9.67866934355986,90.03650405947597,25.359002949999997,210.3295495174094,32.52357448232981,7848.852481915735,24.51162827324059,minjiang,5
34,1999,1772.2971036460883,868.7476546513745,27.099898792165824,14.83089797488939,402.272339651413,459.3463125762456,233.17489715556752,21.23947354535642,4.065640364507282,12.417615482437016,13.134367539662332,3.086673110744808,19.720489829921988,8.637992989057363,17.444035537296493,21.733801853024904,11.271357645061453,100.42344925849741,26.52918819,222.75161565001181,31.943954570985213,7595.827221454391,24.87735809791293,minjiang,5
35,2000,1787.3304326719763,821.7111440411686,22.391711463718853,16.35708960307757,437.3789284320577,489.49155913195386,270.1766043541701,25.90720768231146,5.442233809022275,16.366491173487052,16.24431406615297,3.272914920394453,19.824966162971513,9.714954948786584,21.65131354619434,25.80971393437595,12.156383476339753,113.7861106341337,27.79670028,259.32767962160926,31.178900265168053,7076.394216004895,25.55719696704884,minjiang,5
36,2001,1796.9299533837682,807.5809888937108,17.267135033286024,15.80680325493026,465.0188968729774,491.25612932886355,285.73053846092733,30.456442407329504,6.176764279355114,18.271419327827907,22.0409237152085,4.815941600011625,23.02073488125804,10.927002489873827,29.17360020641095,27.751261276518573,14.476969367094116,114.69528875662027,28.7449994,282.78508820565605,30.83287404583695,7609.8779319627865,25.193804979341763,minjiang,5
37,2002,1802.3349320852476,794.625990721225,14.162984908944726,16.461442945619265,505.1293385190676,471.95517499039113,325.6990399681432,34.536502512894316,6.431600064623506,19.117342534370447,25.130778669630867,5.575270776536366,26.614575465508256,12.631885247425197,35.04922234806046,38.977761896892716,18.685309047417867,125.70191526737652,29.602166439999998,337.0414335231476,30.40558418039056,7724.1626604259945,25.05326587183584,minjiang,5
38,2003,1782.7158677959005,779.5149999792903,8.477029113284054,17.637562786154806,524.5843267226331,452.50194919453816,350.69011469373123,36.7280634833257,6.405511046722858,20.87209285700088,29.19141679217144,5.038450442606538,26.51399804060169,15.024340406289955,45.28800332715088,45.12492687994069,17.315906517896167,119.4811182139373,30.703901319999996,365.4193401411526,29.94117068203488,7932.271081359184,24.046580536085983,minjiang,5
39,2004,1790.7364649529084,817.6071583480442,7.463871231927382,16.91625514454464,518.5221393779212,430.22704085047087,369.82327265149564,36.55079424691681,7.861355486681994,25.628500863181035,38.555141441167855,7.102881703824333,27.839116158225796,17.17998426509325,45.17152337206891,44.478197870940754,23.28047340839406,122.9151707974627,31.90335717,399.42667265336667,29.459811642260153,8561.691188085766,25.203124665679145,minjiang,5
40,2005,1790.0835986251298,812.8321295349105,7.054159252053134,18.23334670825326,521.8490638058988,430.11489932401395,384.0473515954554,38.075604880806935,7.877826763998379,25.06865443188652,43.97140298269926,8.356887387817034,30.271903733074534,19.600145822779904,47.632205704804036,45.3865967661627,28.843829022806894,114.33707053225616,33.160580710000005,402.6465355872149,28.887958297552927,9180.69326557435,25.55947212140368,minjiang,5
